Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	-2000.3557	1393.316	-1071.9988	-7726.2275	209.94737	-184.83868	0.00074568926	-184.82094	-184.8388	368000	-1.7940998e-08	502467.3	-0.019044064	-1968.1562	0.76113683	0.015077404	0.118	19.0	4263.102767705917
92	-1830.8727	341.35413	-1219.0852	-2446.6023	191.05	-186.57118	0.003521553	-186.44072	-186.57173	372000	-6.842613e-08	313348.03	-0.03000555	-1541.5938	0.76125026	0.015017425	0.17425	74.0	4309.889180898666
93	-2036.3314	593.97675	-1083.137	-3893.3906	210.10527	-188.12222	0.012399784	-187.74092	-188.1234	376000	5.0961972e-08	404256.25	-0.028902965	-1875.4062	0.7506979	0.010527847	0.13725	79.0	4356.697014331818
94	-2107.1672	849.4512	-1010.9782	-4523.32	209.6842	-189.79176	0.20166337	-184.46634	-189.8214	380000	-2.8550625e-08	445065.22	-0.031068068	-2184.0938	0.74500275	0.015017224	0.16525	70.0	4403.370474100113
95	-1856.2341	923.8178	-885.91943	-5326.4214	200.10527	-188.3634	19.19529	44.647415	-191.63522	384000	-1.6748904e-08	401977.16	-0.023219403	-2055.8438	0.73345065	0.015796106	0.1255	26.0	4449.604734182358
96	-1819.0778	926.3721	-1016.49835	-5558.3745	197.5	-190.87225	15.619702	-5.524845	-193.34615	388000	1.34706495e-08	392630.4	-0.017672444	-1867.0	0.73266125	0.015138798	0.14325	17.0	4495.832773208618
97	-2522.2998	1891.5737	-867.92847	-9033.3955	230.58824	-189.09128	35.51272	167.23181	-194.99913	392000	1.17719175e-07	722732.44	-0.025484588	-6260.0625	0.73545337	0.015452427	0.15675	25.0	4541.939683198929
98	-2039.067	489.1848	-1292.8739	-3011.1833	211.22223	-197.10956	0.10583321	-192.82645	-197.11641	396000	-8.881092e-09	336052.34	-0.030842032	-1957.625	0.7358767	0.011941791	0.1455	79.0	4588.763352155685
99	-1948.2742	914.53064	-1052.246	-5649.871	198.15	-197.25739	11.765737	-7.1074047	-198.87521	400000	2.9802322e-08	420004.2	-0.02543124	-1988.5938	0.73912966	0.015121273	0.13275	33.0	4635.145991802216
100	-2633.303	1689.9995	-1235.2162	-6524.0903	230.64706	-197.90097	17.092833	-1.703819	-200.64166	404000	-4.3034554e-08	767209.9	-0.012292133	-3294.8125	0.73352826	0.015628953	0.1185	6.0	4681.293223142624
101	-2750.5405	3463.1594	-1280.3092	-16079.507	242.9375	-199.74916	18.85888	6.8661213	-202.92096	408000	2.0742416e-08	922030.0	-0.024605583	-3552.4375	0.73225206	0.015148619	0.14175	28.0	4727.627746343613
102	-2201.2698	1183.3729	-1118.7885	-5772.4907	215.11111	-201.73653	19.366737	-17.391073	-205.29764	412000	-3.693998e-08	487102.6	-0.016659606	-2253.8438	0.7264341	0.015722351	0.1465	12.0	4773.806950569153
103	-1863.6392	505.19073	-1040.8376	-2811.9783	214.11111	-203.91875	19.433527	-4.66378	-207.23132	416000	5.9247018e-08	282401.7	-0.02589106	-1531.2812	0.7260201	0.015201015	0.14825	50.0	4820.363024234772
104	-2220.045	1070.6766	-1073.5369	-6178.5103	213.88889	-205.63695	19.223873	2.7380924	-208.81422	420000	-6.508827e-08	456219.5	-0.0151940705	-2178.5938	0.7139514	0.016249785	0.1765	11.0	4866.631963729858
105	-6220.599	7195.5073	-1232.0248	-25360.477	332.5	-207.75882	21.270863	118.41364	-210.6713	424000	1.1946261e-07	3224185.8	-0.017405612	-12375.0	0.7116201	0.017445927	0.13925	9.0	4912.762964487076
106	-6274.794	5859.8066	-1859.1096	-18606.148	372.5	-213.71404	11.111101	-27.284681	-214.84909	428000	-8.094311e-08	2041276.2	-0.014046645	-8867.625	0.7101173	0.0156065645	0.1165	9.0	4958.764123678207
107	-5397.2812	6037.805	-1093.0364	-18823.623	309.83334	-211.92607	34.307083	162.3757	-218.38478	432000	7.086992e-08	2692252.0	-0.014569732	-11976.25	0.70899963	0.017592084	0.133	6.0	5004.895238876343
108	-4018.6558	6346.2563	-1001.3867	-25607.29	281.6154	-219.28206	16.933825	-20.844324	-221.7491	436000	-3.170967e-08	1915214.9	-0.017444964	-5640.5	0.70896494	0.016643712	0.1265	9.0	5050.882349014282
109	-3302.1719	3690.2952	-1096.5659	-14657.928	258.6	-221.51218	18.792257	-30.591967	-224.42784	440000	2.5510788e-08	1320492.6	-0.012737978	-3775.375	0.70949244	0.01565461	0.08575	7.0	5096.99289059639
110	-2440.4714	2268.883	-960.0954	-11021.859	225.35294	-222.39099	23.105331	-32.98433	-226.58311	444000	-4.0233136e-08	693962.8	-0.019274285	-2104.5	0.70988894	0.0154230045	0.1495	21.0	5143.306594848633
111	-3374.852	4731.3135	-930.36676	-20337.812	255.46666	-224.79965	20.66537	-19.940714	-228.2174	448000	1.3113022e-08	1372505.5	-0.019447096	-3664.25	0.71007246	0.015055626	0.13425	13.0	5189.4084532260895
112	-5396.4326	8334.072	-1285.8851	-33647.426	295.23077	-226.50665	23.775875	26.13894	-230.31584	452000	1.9550324e-08	3547147.2	-0.0143845305	-8584.25	0.7099778	0.015340735	0.1245	8.0	5235.528871297836
113	-2094.1294	1146.2388	-1123.5347	-5724.597	208.1579	-227.87737	28.235254	-4.2106543	-233.42735	456000	-7.778406e-09	437071.78	-0.0313879	-1684.1875	0.71001446	0.01508793	0.16175	75.0	5282.190148353577
